Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
,,,,,
21-07-2017,34.89613342,34.93561089,34.57334376,34.8311113,105010400
24-07-2017,35.31877899,35.40005842,34.81021029,34.9681237,85972800
25-07-2017,35.46972656,35.72516962,35.25143647,35.25143647,75415600
26-07-2017,35.63693237,35.74607389,35.54404108,35.61138771,63124000
27-07-2017,34.96347427,35.76000055,34.206429,35.70426579,129905200
28-07-2017,34.71732712,34.88684886,34.64533858,34.80789392,68854800
31-07-2017,34.53851318,34.91007127,34.39918156,34.81021357,79383600
01-08-2017,34.845047,34.88452447,34.46420158,34.62443595,141474400
02-08-2017,36.49151611,37.09761819,36.2639386,36.98847311,279747200
03-08-2017,36.12692261,36.50776807,35.99919929,36.47061155,108389200
04-08-2017,36.31734085,36.55188471,36.15478552,36.24303136,82239600
07-08-2017,36.87932205,36.90486672,36.38236514,36.47293193,87481200
08-08-2017,37.17424011,37.58063016,36.75391725,36.83055123,144823600
09-08-2017,37.40181732,37.45058569,36.9489834,36.98381542,104526000
10-08-2017,36.21050644,37.30157582,36.04964282,37.27826092,163217200
11-08-2017,36.714077,36.9681967,36.38535954,36.50892074,105028400
14-08-2017,37.26660156,37.35053024,37.01015184,37.1430404,88490800
15-08-2017,37.67459488,37.81447366,37.33421642,37.45544754,117862000
16-08-2017,37.52305603,37.88674585,37.33654743,37.75386083,110686400
17-08-2017,36.80266953,37.46710531,36.79800583,37.42280911,111762400
18-08-2017,36.71874619,37.18501598,36.53690125,36.80267489,109712400
21-08-2017,36.65112686,36.80965683,36.16154231,36.71873439,105474000
22-08-2017,37.25028229,37.30157223,36.83996627,36.8889226,86418400
23-08-2017,37.29690933,37.41114668,37.04046315,37.08475934,77596400
24-08-2017,37.13138962,37.47409814,36.96353224,37.40182335,79275600
25-08-2017,37.26892853,37.43212217,37.13137985,37.21996866,101920400
28-08-2017,37.64427948,37.76784065,37.28524987,37.33420974,103864000
29-08-2017,37.97999954,38.02895587,37.30157627,37.32489118,118067600
30-08-2017,38.08257675,38.208468,37.91005569,38.18748672,109078400
31-08-2017,38.23411942,38.35535055,38.11288828,38.15019072,107140400
01-09-2017,38.24575424,38.45324402,38.14783808,38.42060529,66364400
05-09-2017,37.78648758,38.29238965,37.4321217,38.17582226,117874000
06-09-2017,37.74687576,37.9986619,37.42281837,37.93338441,86606800
07-09-2017,37.5953331,37.82380787,37.38551311,37.7888355,87714000
08-09-2017,36.98217773,37.56967492,36.95886283,37.50206739,114446000
11-09-2017,37.65127182,37.77949668,37.27592463,37.41813701,126323200
12-09-2017,37.50207138,38.22479082,37.01482041,37.91005736,286856000
13-09-2017,37.21997833,37.29225313,36.81432596,37.27126829,179629600
14-09-2017,36.90057373,37.16168355,36.85627755,37.06610099,95042800
15-09-2017,37.27359772,37.52771383,36.8353031,36.94487675,196458400
18-09-2017,36.99150467,37.41814185,36.83530475,37.32721941,113077600
19-09-2017,37.00548935,37.24795156,36.93788182,37.18733423,83242400
20-09-2017,36.38536835,36.89593083,35.86314485,36.81200212,211805600
21-09-2017,35.76055145,36.32240725,35.6113453,36.32240725,150046800
22-09-2017,35.41085052,35.4994429,35.10078076,35.32925191,186581600
25-09-2017,35.09844589,35.39685816,34.77438865,34.96789097,177549200
26-09-2017,35.70225906,35.8841039,35.36421435,35.38519563,146640000
27-09-2017,35.95637894,36.07061627,35.79551536,35.85613268,102016800
28-09-2017,35.7348938,35.96802855,35.59967522,35.87710614,88022000
29-09-2017,35.93072891,35.93306254,35.43648435,35.71857898,105199200
02-10-2017,35.85847473,36.00768091,35.60435857,35.96338471,74795200
03-10-2017,36.01467133,36.15688373,35.88178631,35.90509766,64921200
04-10-2017,35.78153992,35.87013231,35.5437449,35.81651228,80655200
05-10-2017,36.22683334,36.2384908,35.91443342,35.94473854,85135200
06-10-2017,36.20583725,36.25013343,36.03331621,36.12890233,69630400
09-10-2017,36.33172226,36.53921207,36.25012722,36.3247285,65051600
10-10-2017,36.34571838,36.83530295,36.15921337,36.38302081,62468000
11-10-2017,36.49726105,36.59750732,36.31075246,36.36204241,67622400
12-10-2017,36.36903763,36.68843124,36.30609022,36.45063625,64500400
13-10-2017,36.59984589,36.66745344,36.46462723,36.53922854,65576800
16-10-2017,37.27359772,37.30157276,36.75370449,36.81198819,96486000
17-10-2017,37.41114807,37.50440058,37.12205959,37.25028446,75989200
18-10-2017,37.24562836,37.46710935,37.20832948,37.39949824,65496800
19-10-2017,36.36436844,36.62081817,36.140561,36.54388325,170336800
20-10-2017,36.42730713,36.77700928,36.35969961,36.51123579,95896400
23-10-2017,36.40867233,36.76303833,36.2524724,36.57652972,87937200
24-10-2017,36.62548828,36.70008959,36.41566477,36.43664605,71028800
25-10-2017,36.4646225,36.73039608,36.19884891,36.58118992,84828400
26-10-2017,36.69775391,36.79567011,36.55087783,36.65578779,68002000
27-10-2017,38.01263809,38.14086297,36.99850007,37.13604878,177816800
30-10-2017,38.86824036,39.18297381,38.16883584,38.20846834,178803200
31-10-2017,39.40910721,39.55131959,38.91952624,39.14333366,144187200
01-11-2017,38.90787125,39.61893318,38.60945895,39.60261204,134551200
02-11-2017,39.1923027,39.28322516,38.5325306,38.84027033,165573600
03-11-2017,40.21575928,40.62607531,39.89403206,40.56546153,237594400
06-11-2017,40.62375259,40.79627368,40.03392164,40.18545788,140105200
07-11-2017,40.75429153,40.85687141,40.47220043,40.54447165,97446000
08-11-2017,41.08767319,41.08767319,40.64238492,40.71931982,97638000
09-11-2017,41.00376511,41.05505507,40.36497423,40.82425025,117930400
10-11-2017,40.86804199,41.03416431,40.77445427,40.97099063,100582000
13-11-2017,40.70426559,40.82827095,40.57089933,40.59429805,67928400
14-11-2017,40.08890915,40.58961093,40.05147263,40.4866623,99130000
15-11-2017,39.56015015,39.85027791,39.39636978,39.76838595,116632400
16-11-2017,40.03276062,40.21291716,39.8455816,40.05147531,94550000
17-11-2017,39.81048965,40.10061735,39.69116475,40.0187254,87598000
20-11-2017,39.77071762,39.90642235,39.67244942,39.84324866,65049600
21-11-2017,40.51006699,40.64109124,39.95789081,39.95789081,100525200
22-11-2017,40.9359169,40.94527425,40.48902762,40.56155868,102355600
24-11-2017,40.93824768,41.06225306,40.86337462,40.96866531,56106800
27-11-2017,40.73233414,40.96396855,40.55685449,40.95694965,82867200
28-11-2017,40.49369049,40.91483884,40.21058172,40.78147615,105715200
29-11-2017,39.6537323,40.45859977,39.11091694,40.39074919,166665600
30-11-2017,40.20824051,40.27609107,39.41039214,39.87599588,166108800
01-12-2017,40.02106476,40.16612681,39.42443316,39.76369314,159037200
04-12-2017,39.72859192,40.38839352,39.68881696,40.35563746,130169600
05-12-2017,39.69116592,40.13103616,39.40103822,39.5554612,109400800
06-12-2017,39.54375839,39.82218671,38.94713036,39.1904606,114240000
07-12-2017,39.61628723,39.8783357,39.5203575,39.5484331,102693200
08-12-2017,39.62799072,40.00936771,39.49930848,39.89004281,93420800
11-12-2017,40.40010452,40.45157885,39.49228843,39.58821819,141095200
12-12-2017,40.17314529,40.33458716,40.11699408,40.27843238,77636800
13-12-2017,40.30652237,40.60366545,40.24334867,40.36033515,95273600
14-12-2017,40.29480743,40.5077236,40.16144119,40.33692084,81906000
15-12-2017,40.70426559,40.75105946,40.3509678,40.62471567,160677200
18-12-2017,41.27751541,41.46001406,40.91251811,40.91719857,117684400
19-12-2017,40.83763885,41.0365173,40.73235174,40.95228689,109745600
20-12-2017,40.79318237,41.04353156,40.53581072,40.91484573,93902400
21-12-2017,40.94760132,41.18391626,40.73468866,40.75106491,83799600
22-12-2017,40.94760132,41.04353108,40.82827641,40.87038982,65397600
26-12-2017,39.90877151,40.11934576,39.70053214,39.9625843,132742000
27-12-2017,39.91578293,39.95789634,39.70754717,39.79879646,85992800
28-12-2017,40.02809525,40.20825543,39.88771004,40.00937698,65920800
29-12-2017,39.59524918,39.91345259,39.59291073,39.89707634,103999600
02-01-2018,40.30417633,40.31353725,39.60225753,39.81283531,102223600
03-01-2018,40.29715729,40.83997621,40.23398717,40.36734988,118071600
04-01-2018,40.48432159,40.58727022,40.2620481,40.36967361,89738400
05-01-2018,40.94525528,41.03182411,40.48900886,40.58025815,94640000
08-01-2018,40.79318237,41.08798698,40.6949106,40.79318237,82271200
09-01-2018,40.7884903,40.95928949,40.57323569,40.83996461,86336000
10-01-2018,40.77913666,40.78147867,40.47731318,40.5147497,95839600
11-01-2018,41.01077271,41.05990859,40.82593567,40.84933082,74670800
12-01-2018,41.43424988,41.49742355,41.09732841,41.22133373,101672400
16-01-2018,41.22369003,41.97240268,41.21199067,41.62378173,118263600
17-01-2018,41.90455627,41.93965079,40.96164558,41.21433322,137547200
18-01-2018,41.94199371,42.13853372,41.7056823,41.96773088,124773600
19-01-2018,41.75479889,42.01684735,41.50912667,41.78989339,129700400
22-01-2018,41.41320801,41.5957066,41.31962027,41.4834006,108434400
