Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
,,,,,
13-08-2024,408.48703,409.4144926,404.1062581,404.1259805,19414300
14-08-2024,411.2989502,412.1474932,406.9478074,409.2664336,18267000
15-08-2024,416.1621094,416.2411712,412.8310777,414.9463196,20752100
16-08-2024,413.6317139,416.4685265,412.475228,415.737092,22775600
19-08-2024,416.6563416,416.8737992,411.6449528,414.1160482,15234000
20-08-2024,419.8884888,420.9362307,416.7650509,416.8243548,16387600
21-08-2024,419.2362061,421.4700559,416.8441723,419.176872,16067300
22-08-2024,410.7454834,421.8555493,409.8163491,419.4536216,19361900
23-08-2024,411.9711304,414.4125737,407.3254592,412.158936,18493800
26-08-2024,408.709259,412.4554479,406.5841232,411.5559656,13152800
27-08-2024,409.0552368,409.5692138,405.5067475,408.0865566,13492900
28-08-2024,405.8527222,410.2018441,402.6007521,410.0832364,14882700
29-08-2024,408.3435669,417.1703124,405.8527136,410.1425316,17045200
30-08-2024,412.3170776,412.6630068,407.3649932,410.7948745,24308300
03-09-2024,404.7061157,415.0254123,402.3239762,413.078188,20313600
04-09-2024,404.1723633,406.485305,399.6947396,401.2169428,15135800
05-09-2024,403.6682434,408.3237783,401.4343637,402.9071268,14195500
06-09-2024,397.055603,405.9021061,396.1659846,404.3304931,19609500
09-09-2024,401.0291138,403.9252302,397.5003825,402.5315288,15295100
10-09-2024,409.4110718,411.5164196,402.9862241,403.4804432,19594300
11-09-2024,418.1488647,419.0878628,404.8444661,410.696033,19266900
12-09-2024,422.0630798,422.4287971,414.8969034,418.4157407,17395700
13-09-2024,425.6115723,426.8372259,420.5408798,420.9065971,15874600
16-09-2024,426.3529358,428.5176179,423.2690134,425.6215012,13834700
17-09-2024,430.118866,436.7414138,427.2721592,435.1401488,18874200
18-09-2024,425.8290405,430.9886889,425.4336713,429.9705988,18898000
19-09-2024,433.6179504,436.3954593,431.8486376,436.1285919,21706600
20-09-2024,430.2374573,434.1615579,429.1996093,432.1649237,55167100
23-09-2024,428.4978333,431.4137077,425.413911,429.2589198,15128900
24-09-2024,424.2080078,428.339672,421.1734955,427.9937126,17015800
25-09-2024,427.1140137,428.1123459,423.6149642,424.8603758,13396400
26-09-2024,426.3232727,430.2671314,424.1684847,430.0595679,14492000
27-09-2024,423.0712585,426.8569933,422.5276297,426.5307918,14896100
30-09-2024,425.3249512,425.4435891,420.451958,423.2591189,16807300
01-10-2024,415.8260498,423.5259915,413.9677812,423.4963395,19092900
02-10-2024,412.3071899,417.9314051,411.8920327,417.6941595,16582300
03-10-2024,411.7240601,414.6992386,409.5000741,412.8014541,13686400
04-10-2024,411.2495422,414.8968811,410.1721484,413.40433,19169700
07-10-2024,404.8049622,412.2874159,404.2711971,411.1902641,20919800
08-10-2024,409.9151917,410.85422,403.4508276,406.1492446,19229300
09-10-2024,412.6333618,415.5196143,409.5098938,411.0518548,14974300
10-10-2024,411.032135,412.5246863,408.3732339,410.4292022,13848400
11-10-2024,411.5065613,412.3071937,408.472049,411.3286497,14144900
14-10-2024,414.2939758,419.1373167,412.6926807,412.9397902,16653100
15-10-2024,413.8985596,417.5953386,410.4588143,417.298789,18900200
16-10-2024,411.3088684,411.5460839,405.7340931,410.3698703,15508900
17-10-2024,411.901947,417.6151183,410.7850071,417.4767225,14820000
18-10-2024,413.3253174,414.7980806,411.4472909,412.3171213,17145300
21-10-2024,413.9381409,414.1160525,408.966298,411.3088917,14206100
22-10-2024,422.5671997,425.6016819,413.2066893,413.6514684,25482200
23-10-2024,419.6908569,426.095917,417.6447827,425.8784594,19654400
24-10-2024,419.8193359,421.0548836,417.5162582,420.4123747,13581600
25-10-2024,423.1997681,427.5192378,421.6380491,421.8258548,16899100
28-10-2024,421.6578064,426.9459563,421.3711509,426.6691948,14882400
29-10-2024,426.9558105,428.1617061,420.8768927,423.0514683,17644100
30-10-2024,427.5291443,433.4301211,427.1041231,432.3823791,29749100
31-10-2024,401.6518555,411.3484315,401.6024155,410.5576628,53971000
01-11-2024,405.6253967,410.6960897,402.7885838,404.2811352,24230400
04-11-2024,403.7374268,405.6747872,400.8808563,405.0619302,19672300
05-11-2024,406.7027283,410.1029577,403.3618027,403.6484582,17626000
06-11-2024,415.3218994,415.588797,405.7735841,407.6516405,26681800
07-11-2024,420.5112305,421.9148259,415.0254109,416.4092182,19901800
08-11-2024,417.6546326,421.5688389,416.90341,420.4024892,16891400
11-11-2024,413.177063,419.8984307,411.1902925,417.6348988,24503300
12-11-2024,418.1389771,419.5326784,412.3763961,413.414244,19401200
13-11-2024,420.283905,424.3661292,413.374702,416.7650677,21502200
14-11-2024,421.9543457,423.2195452,415.1439929,420.0861833,30246900
15-11-2024,410.2018433,417.911649,408.8575818,414.9661225,28247600
18-11-2024,410.953064,413.5625251,407.3353766,410.0733395,24727000
19-11-2024,412.9595642,413.1078239,406.7916899,408.333651,18133500
20-11-2024,410.6861267,412.4653333,405.8328921,412.0501761,19191700
21-11-2024,408.9132996,415.7570819,406.358038,415.4797665,20780200
22-11-2024,413.0037231,413.3998837,407.1206461,407.4276728,24814600
25-11-2024,414.7766113,417.0446438,410.8743672,414.3705369,27691100
26-11-2024,423.8884277,424.9283834,414.8360349,415.5689336,23458900
27-11-2024,418.9363098,423.1356968,417.9756045,421.0359882,18332400
29-11-2024,419.4018555,420.8082605,413.7960932,416.064156,16271900
02-12-2024,426.849762,428.8503926,417.27242,417.529938,20207200
03-12-2024,427.0676575,428.3254757,423.6407942,425.7206752,18302000
04-12-2024,433.2280273,435.4564646,428.4839235,428.8800841,26009400
05-12-2024,438.3782043,440.3986627,431.9900352,433.7232643,21697800
06-12-2024,439.3190918,441.8248445,437.5363238,438.0612434,18821000
09-12-2024,441.745636,444.0334961,436.2785468,438.3584279,19144400
10-12-2024,439.0814209,445.3111504,437.3680194,440.1312904,18469500
