Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
,,,,,
06-04-2016,38.11550522,38.1328758,37.53141751,37.60783974,25312000
07-04-2016,37.72099304,38.1795265,37.5909749,37.97904163,25498000
08-04-2016,37.68873215,38.06885942,37.5051219,38.00633213,23434000
11-04-2016,37.59296036,38.07333201,37.58303701,37.9854947,31774000
12-04-2016,37.92941666,37.95919047,37.29669653,37.63712667,27388000
13-04-2016,38.30606842,38.49662613,37.94281198,38.22666653,35426000
14-04-2016,38.47875977,38.68817598,38.37107201,38.47727183,26992000
15-04-2016,38.70753479,38.75368723,38.45593394,38.4842236,31712000
18-04-2016,39.08865738,39.13183396,38.58893505,38.71696549,33540000
19-04-2016,38.52144241,39.2509312,38.22468485,39.22860084,43952000
20-04-2016,38.45544052,38.69066655,38.27431016,38.66585251,34262000
21-04-2016,38.70753479,38.7909045,38.28820256,38.57404481,77628000
22-04-2016,36.61186981,37.41331323,36.24464554,36.9165668,140798000
25-04-2016,36.83220673,36.96470475,36.47937337,36.49178039,49442000
26-04-2016,35.996521,36.99993722,35.74591209,36.94187752,55864000
27-04-2016,35.80248642,36.08484926,35.1881251,35.99403609,66262000
28-04-2016,34.98863602,36.1895651,34.89633491,35.89330349,62590000
29-04-2016,35.128582,35.33849424,34.92511747,34.94199208,58278000
02-05-2016,35.4526329,35.5022572,35.0531511,35.32906626,33476000
03-05-2016,35.15636444,35.40101401,35.10128062,35.35784123,38620000
04-05-2016,35.30176544,35.48438371,34.93850903,35.07349071,34172000
05-05-2016,35.46751785,35.60845129,35.20648962,35.48190878,29668000
06-05-2016,35.98709488,36.02729181,35.3305564,35.34296342,39952000
09-05-2016,36.1831131,36.43917778,35.90372231,36.06252232,38074000
10-05-2016,36.69176483,36.7225306,36.30617805,36.47242148,32634000
11-05-2016,36.25357819,36.76223567,36.12207211,36.74834072,29834000
12-05-2016,36.13050461,36.49276909,35.94193081,36.32552991,27094000
13-05-2016,35.96973038,36.2903063,35.90422343,36.05855965,25244000
16-05-2016,36.24117279,36.35927989,35.73003539,35.94441521,22538000
17-05-2016,35.73946381,36.51659304,35.63078785,36.27889089,33404000
18-05-2016,35.818367,36.00644484,35.48290045,35.6555954,32536000
19-05-2016,35.49728775,35.75484411,35.24916254,35.64566841,30598000
20-05-2016,35.81489182,36.11214536,35.48240491,35.55436334,34798000
23-05-2016,35.59356689,35.90372346,35.57818401,35.72904459,24816000
24-05-2016,36.37665176,36.43471147,35.71266607,35.7225932,37884000
25-05-2016,36.62824249,36.71707174,36.35530703,36.47440607,32216000
26-05-2016,36.57018661,36.77712297,36.3751613,36.52403417,27202000
27-05-2016,37.09968567,37.11506855,36.57415358,36.59896762,34802000
31-05-2016,37.16172028,37.39148299,36.99894866,37.15725269,42484000
01-06-2016,37.1423645,37.28677358,36.93790803,37.14286048,20788000
02-06-2016,36.9344368,37.0848014,36.5736602,37.02524997,33916000
03-06-2016,36.51708221,36.79647295,36.42031354,36.79647295,24608000
06-06-2016,36.22925949,36.64809576,36.14142598,36.64809576,29992000
07-06-2016,36.28038025,36.55927129,36.26598932,36.38856401,24314000
08-06-2016,36.86793518,36.91160395,36.51262194,36.69772012,32314000
09-06-2016,36.8475914,36.91756214,36.5488499,36.57713579,19180000
10-06-2016,36.38458633,36.7046662,36.25159234,36.52155194,29050000
13-06-2016,36.31958008,36.6729094,36.21735185,36.21735185,23354000
14-06-2016,36.38756561,36.52403525,36.0525988,36.19204431,26584000
15-06-2016,36.33496857,36.58110613,36.29129601,36.47044248,23234000
16-06-2016,35.94094086,36.24563785,35.50870562,36.12504708,45002000
17-06-2016,34.94844055,35.79901231,34.7931124,35.79901231,82262000
20-06-2016,35.0417366,35.52508411,35.00600726,35.24916895,45654000
21-06-2016,35.1782074,35.500771,34.96879113,35.2362671,30318000
22-06-2016,35.2571106,35.44270857,35.02933178,35.43476914,29058000
23-06-2016,35.47545624,35.47595222,34.74993907,35.26107643,42500000
24-06-2016,34.00307846,34.985656,33.98868753,34.24971575,95436000
27-06-2016,33.80160522,33.91028496,33.38078502,33.8686001,58146000
28-06-2016,34.30381012,34.37725649,33.98571414,34.30926966,38246000
29-06-2016,34.49882889,34.71271268,34.37427031,34.45268024,43124000
30-06-2016,34.91270828,34.92461932,34.48444464,34.62091427,42250000
01-07-2016,35.24619293,35.35933647,34.92263739,34.99062422,30984000
05-07-2016,34.98019791,35.14048584,34.69435943,34.98615343,28440000
06-07-2016,35.18267059,35.38265947,34.68790806,34.72959292,28902000
07-07-2016,35.09780884,35.2422179,34.77078148,35.23924204,21174000
08-07-2016,35.61986542,35.62582094,35.1399898,35.26157253,29946000
11-07-2016,36.08733368,36.17318328,35.67395696,35.70125089,28822000
12-07-2016,36.35084152,36.50418197,36.10222032,36.32156368,26468000
13-07-2016,36.20047379,36.50021097,36.17764745,36.50021097,20436000
14-07-2016,36.51411057,36.53098139,36.25556222,36.42180568,21408000
15-07-2016,36.50567627,36.77216027,36.45654417,36.77216027,32342000
18-07-2016,37.37759018,37.4738629,36.54934867,36.61882344,38698000
19-07-2016,37.38800812,37.54581237,37.14385071,37.21233351,30436000
20-07-2016,37.57012558,37.74679212,37.41976101,37.41976101,22502000
21-07-2016,37.4376297,37.62322763,37.2942126,37.56615611,19062000
22-07-2016,37.67930603,37.68774144,37.35078695,37.58204136,20920000
25-07-2016,37.59196472,37.70610399,37.42075771,37.59990415,21466000
26-07-2016,37.59841919,37.67831707,37.3552575,37.59196769,23792000
27-07-2016,37.81279755,37.93586821,37.5130641,37.66392467,32172000
28-07-2016,38.00484848,38.16017664,37.66987788,38.15372515,73464000
29-07-2016,39.27028656,39.89555943,39.20378766,39.58639863,101810000
01-08-2016,39.74668503,40.07172847,38.95764483,39.03853466,60594000
02-08-2016,39.70599747,39.81517319,39.42859436,39.5675439,39928000
03-08-2016,39.64645004,39.67721961,39.35366402,39.52487108,29206000
04-08-2016,39.56356812,39.7099611,39.39831662,39.61269643,21520000
05-08-2016,40.04393768,40.05832861,39.591356,39.70549527,36146000
08-08-2016,39.95957947,40.07719059,39.78390486,39.9977887,24426000
09-08-2016,40.07123566,40.36154174,39.90151656,39.92285497,32154000
10-08-2016,40.12134933,40.2399524,40.02210077,40.04989067,18370000
11-08-2016,40.10696411,40.38883478,39.9977884,40.21961167,25646000
12-08-2016,40.04989243,40.0568399,39.88066933,39.95262776,17946000
15-08-2016,39.99580383,40.26377955,39.9000271,40.05783514,18596000
16-08-2016,39.75909042,39.91143891,39.55115834,39.87372188,21158000
17-08-2016,39.96900177,39.97942488,39.51642011,39.70003413,21322000
18-08-2016,39.83650208,40.0970343,39.78092227,39.96602422,17292000
19-08-2016,39.68266678,39.76107671,39.54520897,39.68961425,22416000
22-08-2016,39.54867935,39.66529851,39.41866122,39.62609354,17056000
23-08-2016,39.53082275,39.7496702,39.50104893,39.7238642,18350000
24-08-2016,39.38243866,39.62361642,39.24150143,39.54421453,25672000
25-08-2016,39.2682991,39.43801819,39.06632631,39.30303648,24054000
26-08-2016,39.3635788,39.67026349,39.174509,39.32735348,24978000
29-08-2016,39.4926033,39.62658926,39.21966404,39.35514172,15474000
30-08-2016,39.29906845,39.60078959,39.17748572,39.34670883,23348000
31-08-2016,39.19633865,39.28169227,39.0648326,39.18393164,21428000
01-09-2016,39.27326584,39.3472082,39.02166873,39.3020477,26070000
02-09-2016,39.54470444,39.5561195,39.36555801,39.46530634,26998000
06-09-2016,40.09803009,40.24045146,39.47324944,39.62013839,39790000
07-09-2016,40.09654236,40.22606073,39.88464244,40.09356271,22906000
08-09-2016,39.8409729,40.1178838,39.75015973,39.95908379,23554000
09-09-2016,39.12835693,39.78688304,39.10701853,39.63899834,37752000
12-09-2016,39.64147949,39.70847058,38.88122118,38.93184121,37274000
13-09-2016,39.14026642,39.49111585,38.92241099,39.40278257,36180000
14-09-2016,39.22661591,39.51791774,39.08121487,39.08121487,25842000
15-09-2016,39.76107788,39.88116889,39.13728915,39.20428402,31144000
16-09-2016,39.59930038,39.65140835,39.38343262,39.65140835,42612000
19-09-2016,39.47127533,39.89805113,39.38046214,39.75512996,22990000
20-09-2016,39.68912125,39.83650998,39.61369096,39.70004033,20984000
21-09-2016,39.94964981,39.99332237,39.50302364,39.76256393,26970000
22-09-2016,40.49155426,40.64588666,40.08264515,40.19628465,35186000
23-09-2016,40.4424324,40.5436649,40.33176875,40.45136379,28234000
26-09-2016,39.83154678,40.20026282,39.72237107,40.18735982,29454000
27-09-2016,40.23251343,40.36947904,39.79085081,39.79085081,27346000
28-09-2016,40.19926834,40.20869949,39.83799953,39.90251074,29406000
29-09-2016,39.83104706,40.39032078,39.74271378,40.05882584,27000000
30-09-2016,39.90151978,40.10150868,39.77448127,39.87869343,33204000
03-10-2016,39.71889877,39.87571109,39.51295436,39.82658277,29784000
04-10-2016,39.83849335,40.02260337,39.68366495,39.94816504,25174000
05-10-2016,39.76107788,40.12185068,39.73527189,39.99778806,24276000
06-10-2016,39.85287857,40.044928,39.72534412,39.90250286,21998000
07-10-2016,39.73527527,39.99481559,39.54223385,39.99431962,23262000
10-10-2016,40.40322113,40.56251709,39.81119397,39.89505966,29922000
11-10-2016,40.17495346,40.68559491,40.06577774,40.40322824,34432000
12-10-2016,40.28412628,40.41960018,40.12433432,40.29355365,18158000
13-10-2016,39.90250015,40.0255708,39.63154862,40.00125652,27380000
14-10-2016,39.92831039,40.20075368,39.81516687,40.06974359,22238000
17-10-2016,40.03947449,40.36948152,39.89010563,39.99729365,21128000
18-10-2016,40.76648331,41.12973601,40.36154196,40.40521073,45786000
19-10-2016,41.03197479,41.17886754,40.83546154,40.83546154,30002000
20-10-2016,40.77342606,41.11286042,40.71983016,41.06769993,27878000
21-10-2016,40.89401245,40.90542751,40.60866997,40.69253565,32316000
24-10-2016,41.47363663,41.58281234,41.14114971,41.19325768,28952000
25-10-2016,41.11683655,41.61060337,40.95555286,41.61060337,37814000
26-10-2016,40.79675293,41.07515176,40.51141041,41.04587013,35898000
27-10-2016,40.56103134,41.01906879,40.42505769,40.84191004,59470000
28-10-2016,40.67070389,41.63541492,40.54366162,41.18581287,87098000
31-10-2016,40.19132614,40.82305432,40.09704112,40.81312719,44854000
01-11-2016,39.97197723,40.39280117,39.61368437,40.23945694,47118000
02-11-2016,39.12538147,40.03550466,38.95566238,40.03550466,47014000
03-11-2016,38.81621552,39.20378625,38.63954896,38.93084698,43504000
04-11-2016,38.76212311,39.12835543,38.26090909,38.275796,39412000
07-11-2016,39.80077744,39.94816237,39.34769976,39.44943202,39852000
08-11-2016,40.29454422,40.49602103,39.68117862,39.80077743,35382000
09-11-2016,39.97743988,40.28114492,39.30502263,39.79084998,61970000
10-11-2016,38.72193146,40.19926795,38.12345269,40.19629208,118192000
11-11-2016,38.29813004,38.57304942,37.98995742,38.54923113,71852000
14-11-2016,37.37857437,38.29961657,36.90068648,38.29862461,73766000
15-11-2016,38.46735001,38.71944684,37.9740792,37.98648243,58878000
16-11-2016,38.70654297,38.88122182,38.02916217,38.2321269,35968000
17-11-2016,39.01322556,39.14919921,38.70009314,38.83159922,30674000
18-11-2016,38.50754547,39.26779999,38.4767797,39.06334733,36126000
